date,region,category,unit_price,quantity,discount_pct,revenue
2024-06-21,West,Sports,53.82,4,0,215.29
2024-06-21,North,Books,25.24,4,0,100.97
2024-06-21,North,Books,19.6,2,0,39.2
2024-06-21,South,Electronics,211.77,4,5,804.74
2024-06-22,East,Books,21.81,2,0,43.63
2024-06-22,South,Clothing,57.64,3,0,172.93
2024-06-22,South,Sports,32.01,3,10,86.42
2024-06-22,North,Books,16.2,1,0,16.2
2024-06-22,North,Electronics,354.43,1,0,354.43
2024-06-22,North,Clothing,69.8,2,0,139.61
2024-06-22,West,Clothing,41.8,4,0,167.21
2024-06-22,West,Home & Garden,111.36,1,15,94.65
2024-06-22,East,Electronics,339.29,3,0,1017.87
2024-06-22,North,Sports,51.59,2,0,103.18
2024-06-22,South,Sports,47.73,3,5,136.03
2024-06-22,South,Clothing,46.38,2,0,92.77
2024-06-22,North,Electronics,318.74,1,5,302.81
2024-06-22,West,Home & Garden,78.12,1,0,78.12
2024-06-22,North,Sports,61.07,2,0,122.14
2024-06-22,South,Clothing,43.78,4,0,175.1
2024-06-22,South,Home & Garden,83.83,3,0,251.49
2024-06-22,North,Electronics,295.95,1,0,295.95
2024-06-22,South,Electronics,276.34,2,0,552.67
2024-06-22,North,Clothing,33.58,3,0,100.73
2024-06-22,South,Books,19.66,2,5,37.35
2024-06-22,North,Electronics,252.83,4,0,1011.31
2024-06-23,North,Electronics,237.83,2,10,428.09
2024-06-23,East,Home & Garden,73.89,1,0,73.89
2024-06-23,West,Books,22.77,4,0,91.09
2024-06-23,North,Clothing,30.03,2,0,60.06
2024-06-23,North,Clothing,40.95,4,0,163.8
2024-06-23,West,Electronics,376.95,4,10,1357.01
2024-06-23,North,Home & Garden,56.49,3,0,169.48
2024-06-23,East,Clothing,37.41,4,0,149.65
2024-06-23,South,Home & Garden,66.21,1,0,66.21
2024-06-23,West,Electronics,246.67,1,0,246.67
2024-06-23,South,Home & Garden,88.47,2,0,176.95
2024-06-23,South,Clothing,38.66,1,10,34.8
2024-06-23,East,Books,20.67,1,0,20.67
2024-06-23,North,Clothing,38.12,2,0,76.24
2024-06-23,North,Home & Garden,102.89,4,5,390.99
2024-06-23,South,Books,19.49,2,0,38.99
2024-06-23,East,Electronics,299.48,2,0,598.97
2024-06-23,North,Books,17.14,4,0,68.56
2024-06-23,West,Sports,65.14,3,0,195.43
2024-06-23,South,Sports,50.29,1,0,50.29
2024-06-23,North,Home & Garden,63.5,3,0,190.5
2024-06-24,North,Clothing,31.49,3,0,94.47
2024-06-24,North,Home & Garden,68.93,4,0,275.72
2024-06-24,West,Sports,67.18,2,5,127.65
2024-06-24,South,Clothing,35.72,4,0,142.87
2024-06-24,North,Home & Garden,80.93,2,0,161.86
2024-06-24,East,Clothing,28.2,3,0,84.6
2024-06-24,North,Home & Garden,81.13,3,0,243.4
2024-06-24,North,Clothing,47.29,4,0,189.16
2024-06-24,North,Clothing,29.13,1,0,29.13
2024-06-24,South,Sports,52.19,1,0,52.19
2024-06-24,West,Clothing,49.22,1,0,49.22
2024-06-24,South,Home & Garden,69.55,1,0,69.55
2024-06-24,South,Books,12.74,2,0,25.49
2024-06-24,North,Electronics,314.34,3,0,943.01
2024-06-24,South,Home & Garden,70.57,4,0,282.27
2024-06-24,North,Clothing,58.22,3,20,139.72
2024-06-24,West,Clothing,23.86,2,0,47.72
2024-06-24,West,Electronics,282.14,2,20,451.43
2024-06-25,South,Home & Garden,69.62,1,5,66.14
2024-06-25,East,Books,17.02,1,0,17.02
2024-06-25,North,Clothing,50.95,4,0,203.79
2024-06-25,South,Home & Garden,62.01,2,5,117.81
2024-06-25,East,Clothing,38.56,4,0,154.23
2024-06-25,South,Sports,56.07,4,0,224.28
2024-06-25,South,Electronics,104.0,1,15,88.4
2024-06-25,West,Books,28.4,1,5,26.98
2024-06-25,South,Clothing,18.63,1,20,14.9
2024-06-25,South,Sports,76.13,3,0,228.39
2024-06-25,East,Electronics,319.41,1,0,319.41
2024-06-25,South,Books,12.23,1,10,11.01
2024-06-25,North,Home & Garden,77.58,4,15,263.77
2024-06-26,West,Home & Garden,86.93,3,0,260.8
2024-06-26,South,Clothing,41.21,4,5,156.59
2024-06-26,East,Electronics,234.9,2,0,469.79
2024-06-26,South,Clothing,48.91,2,0,97.82
2024-06-26,North,Books,28.38,2,0,56.76
2024-06-26,East,Electronics,295.38,4,0,1181.51
2024-06-26,North,Sports,37.44,3,0,112.32
2024-06-26,West,Electronics,206.03,3,0,618.09
2024-06-26,North,Home & Garden,79.85,1,0,79.85
2024-06-26,East,Books,18.44,2,0,36.88
2024-06-26,West,Clothing,53.08,4,0,212.31
2024-06-26,East,Books,18.32,3,0,54.97
2024-06-26,West,Clothing,50.22,4,0,200.87
2024-06-26,West,Home & Garden,56.65,1,10,50.98
2024-06-26,East,Sports,63.23,4,15,214.99
2024-06-26,East,Home & Garden,76.68,2,0,153.36
2024-06-26,North,Clothing,55.64,1,0,55.64
2024-06-26,South,Electronics,245.04,2,15,416.56
2024-06-26,South,Clothing,46.54,2,0,93.09
2024-06-26,North,Clothing,60.81,2,0,121.63
2024-06-27,East,Clothing,31.99,3,0,95.98
2024-06-27,North,Home & Garden,57.82,2,0,115.65
2024-06-27,East,Electronics,223.07,2,0,446.13
2024-06-27,East,Home & Garden,30.13,2,5,57.25
2024-06-27,West,Home & Garden,66.81,4,15,227.15
2024-06-27,South,Electronics,260.66,2,0,521.31
2024-06-27,East,Clothing,45.58,4,10,164.07
2024-06-27,North,Clothing,31.18,3,0,93.54
2024-06-27,South,Clothing,27.89,1,0,27.89
2024-06-27,North,Books,21.92,2,10,39.46
2024-06-27,North,Home & Garden,54.85,1,0,54.85
2024-06-27,West,Sports,62.74,1,0,62.74
2024-06-27,West,Home & Garden,94.15,4,0,376.61
2024-06-27,North,Home & Garden,90.13,2,0,180.26
2024-06-27,North,Sports,69.06,1,0,69.06
2024-06-27,North,Clothing,45.7,3,5,130.24
2024-06-27,East,Sports,79.48,1,5,75.5
2024-06-27,South,Sports,43.69,2,0,87.38
2024-06-27,West,Clothing,33.49,2,10,60.27
2024-06-27,South,Home & Garden,108.43,4,0,433.74
2024-06-27,South,Electronics,310.43,1,0,310.43
2024-06-27,North,Home & Garden,65.54,4,0,262.15
2024-06-28,East,Electronics,257.47,4,0,1029.86
2024-06-28,South,Clothing,58.38,4,0,233.51
2024-06-28,North,Home & Garden,89.06,4,0,356.23
2024-06-28,West,Books,18.67,2,0,37.34
2024-06-28,North,Electronics,303.67,1,15,258.12
2024-06-28,East,Sports,72.79,4,10,262.03
2024-06-28,South,Clothing,57.51,1,0,57.51
2024-06-28,East,Sports,51.73,1,0,51.73
2024-06-28,North,Sports,49.57,2,0,99.13
2024-06-28,North,Books,15.72,2,0,31.45
2024-06-28,West,Home & Garden,75.69,2,20,121.1
2024-06-28,North,Clothing,48.02,4,5,182.46
2024-06-28,East,Books,13.48,1,10,12.14
2024-06-29,North,Home & Garden,70.97,2,0,141.93
2024-06-29,East,Home & Garden,73.11,4,0,292.43
2024-06-29,East,Home & Garden,67.27,2,0,134.55
2024-06-29,West,Home & Garden,67.23,4,5,255.49
2024-06-29,North,Home & Garden,96.33,3,0,288.99
2024-06-29,East,Sports,47.42,2,20,75.87
2024-06-29,South,Clothing,30.26,3,20,72.63
2024-06-29,South,Clothing,49.38,1,10,44.44
2024-06-29,South,Sports,66.55,2,10,119.79
2024-06-29,West,Electronics,175.22,1,0,175.22
2024-06-29,North,Books,7.85,4,0,31.4
2024-06-29,North,Sports,56.2,4,0,224.81
2024-06-29,North,Clothing,63.21,1,15,53.73
2024-06-29,West,Sports,54.25,3,0,162.75
2024-06-29,East,Sports,55.09,3,5,156.99
2024-06-29,North,Clothing,28.36,3,0,85.07
2024-06-29,East,Clothing,34.66,4,10,124.76
2024-06-29,South,Electronics,215.24,3,0,645.72
2024-06-29,South,Home & Garden,82.98,1,15,70.53
2024-06-29,West,Clothing,53.96,1,0,53.96
2024-06-29,North,Home & Garden,83.33,3,5,237.48
2024-06-29,East,Sports,64.42,1,5,61.2
2024-06-29,North,Home & Garden,76.09,2,0,152.17
2024-06-29,South,Books,24.33,1,0,24.33
2024-06-30,West,Clothing,61.59,2,0,123.18
2024-06-30,South,Electronics,326.79,1,0,326.79
2024-06-30,North,Sports,93.03,4,0,372.13
2024-06-30,West,Electronics,206.74,2,0,413.48
2024-06-30,East,Electronics,330.64,3,0,991.91
2024-06-30,West,Electronics,361.53,3,0,1084.6
2024-06-30,South,Electronics,239.66,2,15,407.42
2024-06-30,South,Home & Garden,53.37,2,5,101.4
2024-06-30,West,Clothing,36.56,2,5,69.46
2024-06-30,West,Home & Garden,110.24,1,10,99.22
2024-06-30,South,Electronics,240.38,1,0,240.38
2024-06-30,West,Clothing,53.69,3,20,128.86
2024-06-30,East,Clothing,42.54,2,0,85.08
2024-06-30,North,Clothing,36.95,2,10,66.5
2024-06-30,South,Home & Garden,81.7,1,0,81.7
2024-06-30,North,Clothing,42.98,3,15,109.59
2024-06-30,South,Electronics,233.42,4,0,933.69
2024-06-30,North,Books,21.47,2,5,40.8
2024-06-30,South,Sports,50.3,1,0,50.3
2024-06-30,South,Clothing,29.23,3,0,87.68
2024-06-30,North,Home & Garden,76.13,2,10,137.03
2024-06-30,North,Electronics,137.93,2,0,275.86
2024-06-30,East,Electronics,246.98,3,0,740.94
2024-06-30,West,Books,17.91,2,0,35.82
2024-06-30,East,Books,18.56,1,0,18.56
2024-06-30,East,Books,21.76,1,10,19.58
2024-06-30,West,Home & Garden,107.52,1,0,107.52
2024-06-30,North,Sports,53.49,4,0,213.97
2024-07-01,South,Clothing,24.41,3,10,65.91
2024-07-01,East,Books,14.55,3,0,43.66
2024-07-01,North,Electronics,160.34,1,0,160.34
2024-07-01,South,Electronics,190.41,4,0,761.64
2024-07-01,North,Electronics,278.24,1,0,278.24
2024-07-01,North,Clothing,27.84,4,0,111.35
2024-07-01,West,Home & Garden,91.04,1,10,81.94
2024-07-01,South,Clothing,46.04,3,10,124.31
2024-07-01,South,Clothing,41.8,4,0,167.2
2024-07-01,North,Electronics,250.2,4,0,1000.8
2024-07-01,North,Clothing,39.1,1,0,39.1
2024-07-01,South,Home & Garden,103.46,1,5,98.29
2024-07-01,East,Clothing,45.01,3,10,121.53
2024-07-01,North,Electronics,179.99,4,0,719.95
2024-07-01,South,Electronics,204.16,1,15,173.54
2024-07-01,North,Electronics,297.57,1,0,297.57
2024-07-01,South,Electronics,291.99,3,0,875.98
2024-07-01,West,Sports,53.48,3,0,160.44
2024-07-01,North,Books,12.52,3,0,37.57
2024-07-01,South,Electronics,295.96,3,0,887.88
2024-07-01,North,Books,18.36,1,0,18.36
2024-07-02,South,Clothing,32.96,4,0,131.84
2024-07-02,North,Electronics,266.7,2,0,533.39
2024-07-02,East,Books,18.33,1,0,18.33
2024-07-02,West,Electronics,201.49,4,0,805.96
2024-07-02,South,Electronics,338.74,2,0,677.48
2024-07-02,North,Clothing,48.04,4,0,192.17
2024-07-02,South,Clothing,51.87,4,0,207.48
2024-07-02,North,Clothing,48.92,2,10,88.05
2024-07-02,South,Sports,54.5,2,0,109.0
2024-07-02,North,Books,18.27,1,0,18.27
2024-07-02,South,Books,25.68,2,0,51.37
2024-07-02,North,Home & Garden,63.21,2,0,126.43
2024-07-03,East,Sports,66.01,1,20,52.8
2024-07-03,North,Sports,63.63,1,20,50.91
2024-07-03,North,Clothing,45.41,4,10,163.46
2024-07-03,East,Home & Garden,65.64,3,20,157.54
2024-07-03,North,Home & Garden,118.59,2,0,237.17
2024-07-03,North,Home & Garden,77.94,2,5,148.09
2024-07-03,East,Clothing,43.73,3,0,131.2
2024-07-03,South,Books,25.26,4,0,101.05
2024-07-03,South,Sports,33.07,2,0,66.15
2024-07-03,East,Electronics,336.6,1,0,336.6
2024-07-03,East,Books,21.11,4,20,67.54
2024-07-03,East,Clothing,32.05,2,5,60.9
2024-07-03,West,Sports,54.0,1,0,54.0
2024-07-03,West,Books,19.72,2,0,39.45
2024-07-03,East,Electronics,243.96,3,0,731.89
2024-07-03,East,Books,19.09,1,0,19.09
2024-07-03,North,Electronics,150.92,2,10,271.66
2024-07-03,West,Clothing,49.01,1,0,49.01
2024-07-03,West,Home & Garden,78.61,3,10,212.24
2024-07-03,South,Clothing,46.6,3,20,111.84
2024-07-03,South,Clothing,58.19,4,0,232.75
2024-07-03,North,Home & Garden,78.13,1,5,74.23
2024-07-03,South,Clothing,41.25,3,0,123.75
2024-07-04,South,Clothing,32.46,1,0,32.46
2024-07-04,North,Electronics,281.92,2,15,479.26
2024-07-04,North,Sports,74.08,4,10,266.7
2024-07-04,South,Books,28.02,3,0,84.07
2024-07-04,West,Clothing,40.7,3,0,122.11
2024-07-04,South,Home & Garden,52.8,4,0,211.2
2024-07-04,North,Electronics,236.7,2,5,449.72
2024-07-04,East,Clothing,67.29,2,5,127.86
2024-07-04,North,Clothing,64.62,1,0,64.62
2024-07-04,North,Electronics,392.13,4,0,1568.52
2024-07-04,North,Sports,74.11,3,0,222.32
2024-07-04,West,Clothing,40.05,1,0,40.05
2024-07-04,North,Sports,62.19,4,0,248.78
2024-07-04,East,Clothing,31.71,2,0,63.41
2024-07-04,North,Sports,63.3,4,0,253.21
2024-07-04,East,Clothing,47.99,4,0,191.97
2024-07-04,North,Clothing,52.17,3,0,156.51
2024-07-05,East,Sports,70.52,3,0,211.56
2024-07-05,East,Electronics,295.19,4,15,1003.65
2024-07-05,North,Home & Garden,83.8,1,0,83.8
2024-07-05,West,Electronics,245.89,2,0,491.78
2024-07-05,North,Sports,54.47,1,0,54.47
2024-07-05,South,Clothing,55.64,2,0,111.28
2024-07-05,West,Electronics,229.06,3,0,687.17
2024-07-05,South,Sports,64.66,1,0,64.66
2024-07-05,North,Books,28.41,2,10,51.14
2024-07-05,North,Home & Garden,73.16,1,0,73.16
2024-07-05,South,Clothing,58.6,3,0,175.81
2024-07-05,South,Clothing,57.32,1,0,57.32
2024-07-05,North,Books,18.06,3,5,51.47
2024-07-05,South,Home & Garden,84.45,4,15,287.14
2024-07-05,East,Electronics,359.82,2,10,647.67
2024-07-05,South,Home & Garden,95.49,3,0,286.47
2024-07-05,East,Electronics,260.2,4,0,1040.81
2024-07-06,East,Home & Garden,50.64,2,20,81.03
2024-07-06,East,Electronics,283.03,4,0,1132.13
2024-07-06,West,Electronics,217.9,1,15,185.22
2024-07-06,South,Home & Garden,116.29,4,0,465.14
2024-07-06,North,Books,14.15,3,0,42.44
2024-07-06,North,Clothing,65.38,4,10,235.37
2024-07-06,South,Home & Garden,56.12,2,0,112.24
2024-07-06,South,Sports,68.0,4,5,258.42
2024-07-06,North,Clothing,28.64,4,15,97.36
2024-07-06,North,Electronics,332.7,4,0,1330.81
2024-07-06,East,Clothing,53.27,2,0,106.54
2024-07-06,South,Clothing,54.31,2,20,86.9
2024-07-06,South,Sports,72.65,4,0,290.61
2024-07-06,North,Electronics,251.21,4,15,854.12
2024-07-06,South,Clothing,51.56,3,10,139.2
2024-07-06,South,Clothing,41.08,2,15,69.84
2024-07-06,South,Books,24.97,4,0,99.88
2024-07-06,North,Home & Garden,69.96,2,0,139.91
2024-07-06,South,Electronics,342.79,3,0,1028.38
2024-07-06,South,Books,20.83,2,0,41.65
2024-07-06,South,Sports,49.4,4,0,197.6
2024-07-06,East,Clothing,55.55,1,0,55.55
2024-07-06,North,Books,12.35,2,20,19.76
2024-07-06,North,Books,26.73,1,0,26.73
2024-07-06,South,Books,21.87,3,0,65.6
2024-07-06,North,Clothing,41.68,1,0,41.68
2024-07-06,East,Clothing,52.49,2,0,104.98
2024-07-06,West,Home & Garden,62.7,3,15,159.89
2024-07-07,North,Books,26.38,2,0,52.75
2024-07-07,East,Clothing,27.04,3,10,73.0
2024-07-07,South,Home & Garden,94.81,1,0,94.81
2024-07-07,East,Sports,45.93,4,0,183.72
2024-07-07,South,Books,27.99,1,0,27.99
2024-07-07,West,Sports,76.73,2,0,153.46
2024-07-07,South,Sports,55.59,3,20,133.42
2024-07-07,East,Sports,71.79,4,5,272.8
2024-07-07,East,Clothing,32.07,4,0,128.29
2024-07-07,North,Clothing,50.97,3,5,145.27
2024-07-07,South,Electronics,202.17,2,0,404.34
2024-07-07,West,Electronics,234.86,3,0,704.57
2024-07-07,West,Clothing,38.37,2,0,76.73
2024-07-07,South,Clothing,48.19,4,0,192.75
2024-07-07,North,Electronics,255.61,4,0,1022.43
2024-07-07,South,Clothing,43.33,3,0,130.0
2024-07-07,North,Clothing,35.03,4,0,140.1
2024-07-07,East,Home & Garden,49.84,4,0,199.37
2024-07-07,West,Home & Garden,71.59,2,0,143.17
2024-07-07,West,Clothing,42.98,3,0,128.94
2024-07-07,North,Home & Garden,126.88,4,5,482.15
2024-07-07,North,Electronics,283.41,3,0,850.22
2024-07-07,West,Home & Garden,89.14,4,0,356.56
2024-07-07,North,Books,23.51,4,10,84.63
2024-07-07,West,Home & Garden,106.77,2,0,213.54
2024-07-08,West,Electronics,348.35,2,20,557.35
2024-07-08,South,Home & Garden,73.99,2,0,147.98
2024-07-08,South,Electronics,226.68,1,0,226.68
2024-07-08,West,Sports,43.72,2,0,87.45
2024-07-08,South,Sports,71.72,3,0,215.17
2024-07-08,North,Sports,72.5,3,0,217.49
2024-07-08,West,Clothing,33.83,2,0,67.67
2024-07-08,North,Electronics,215.7,3,5,614.74
2024-07-08,West,Electronics,370.05,3,0,1110.16
2024-07-08,North,Home & Garden,80.96,2,10,145.73
2024-07-08,North,Clothing,43.59,3,20,104.62
2024-07-08,West,Home & Garden,71.56,4,0,286.24
2024-07-08,North,Electronics,341.48,2,0,682.97
2024-07-08,North,Electronics,332.15,2,20,531.44
2024-07-09,East,Books,20.55,2,0,41.11
2024-07-09,South,Home & Garden,51.47,3,0,154.41
2024-07-09,South,Electronics,228.93,4,0,915.71
2024-07-09,East,Clothing,43.52,3,15,110.97
2024-07-09,South,Home & Garden,114.89,4,0,459.56
2024-07-09,South,Electronics,246.16,2,0,492.33
2024-07-09,North,Clothing,59.64,2,10,107.34
2024-07-09,West,Sports,60.88,4,0,243.53
2024-07-09,West,Clothing,49.93,4,0,199.71
2024-07-09,North,Clothing,44.98,1,0,44.98
2024-07-09,North,Clothing,76.51,4,0,306.04
2024-07-10,East,Sports,67.37,3,0,202.11
2024-07-10,North,Electronics,299.51,3,0,898.53
2024-07-10,East,Home & Garden,85.04,2,20,136.07
2024-07-10,East,Home & Garden,117.75,2,5,223.73
2024-07-10,North,Sports,41.61,4,0,166.44
2024-07-10,North,Books,15.48,3,10,41.79
2024-07-10,East,Clothing,35.82,1,5,34.03
2024-07-10,South,Sports,67.62,2,0,135.25
2024-07-10,North,Books,17.08,4,0,68.32
2024-07-10,West,Electronics,265.33,2,0,530.66
2024-07-10,East,Clothing,32.38,2,0,64.76
2024-07-10,South,Sports,58.78,4,0,235.14
2024-07-10,West,Clothing,21.76,4,0,87.04
2024-07-10,North,Clothing,33.71,3,0,101.13
2024-07-10,West,Electronics,157.35,2,0,314.69
2024-07-11,North,Clothing,55.74,1,0,55.74
2024-07-11,East,Electronics,272.98,3,0,818.94
2024-07-11,South,Books,20.65,4,0,82.6
2024-07-11,West,Books,12.48,1,10,11.23
2024-07-11,East,Electronics,373.71,3,0,1121.13
2024-07-11,West,Electronics,231.88,3,0,695.64
2024-07-11,North,Books,20.58,3,5,58.64
2024-07-11,South,Sports,40.32,2,5,76.62
2024-07-11,East,Books,21.46,2,20,34.33
2024-07-11,West,Electronics,298.28,3,15,760.62
2024-07-11,South,Clothing,31.87,3,0,95.62
2024-07-11,South,Clothing,22.33,2,0,44.66
2024-07-11,East,Books,20.5,4,0,82.0
2024-07-11,South,Electronics,284.05,2,0,568.1
2024-07-11,North,Electronics,365.94,1,0,365.94
2024-07-12,West,Clothing,49.26,3,5,140.38
2024-07-12,North,Home & Garden,92.19,1,0,92.19
2024-07-12,East,Clothing,48.16,2,0,96.31
2024-07-12,South,Sports,62.03,4,0,248.12
2024-07-12,West,Clothing,28.72,4,0,114.88
2024-07-12,North,Electronics,387.34,4,10,1394.43
2024-07-12,East,Books,26.01,1,0,26.01
2024-07-12,East,Home & Garden,90.95,2,0,181.9
2024-07-12,East,Electronics,295.35,4,0,1181.4
2024-07-12,South,Books,20.15,2,10,36.27
2024-07-12,North,Sports,60.98,3,0,182.95
2024-07-12,South,Clothing,39.54,4,10,142.36
2024-07-12,South,Sports,35.46,3,0,106.37
2024-07-12,East,Home & Garden,81.4,4,10,293.03
2024-07-12,North,Clothing,58.22,1,0,58.22
2024-07-13,East,Home & Garden,32.83,2,0,65.66
2024-07-13,West,Books,26.39,2,0,52.79
2024-07-13,South,Electronics,283.1,3,0,849.29
2024-07-13,East,Home & Garden,97.12,1,10,87.41
2024-07-13,North,Electronics,121.7,1,0,121.7
2024-07-13,South,Books,16.38,1,10,14.74
2024-07-13,North,Books,22.28,3,0,66.83
2024-07-13,North,Electronics,260.6,4,0,1042.4
2024-07-13,West,Sports,45.41,3,0,136.24
2024-07-13,West,Home & Garden,89.32,4,0,357.29
2024-07-13,North,Electronics,281.87,1,0,281.87
2024-07-13,East,Clothing,58.92,4,0,235.67
2024-07-13,North,Clothing,45.48,3,20,109.16
2024-07-13,South,Books,25.34,2,0,50.67
2024-07-13,North,Books,21.79,3,10,58.84
2024-07-13,East,Home & Garden,77.64,3,0,232.92
2024-07-13,North,Electronics,336.26,3,0,1008.77
2024-07-13,North,Clothing,51.29,4,0,205.17
2024-07-13,North,Sports,32.05,4,0,128.22
2024-07-13,South,Home & Garden,75.18,4,0,300.71
2024-07-13,North,Books,21.41,2,0,42.82
2024-07-13,North,Electronics,204.73,4,0,818.9
2024-07-13,North,Clothing,51.56,1,0,51.56
2024-07-13,West,Electronics,229.55,3,0,688.66
2024-07-13,South,Clothing,68.11,4,0,272.43
2024-07-14,East,Clothing,50.17,3,10,135.46
2024-07-14,West,Clothing,52.13,4,10,187.66
2024-07-14,South,Electronics,239.12,3,0,717.37
2024-07-14,North,Books,16.88,4,10,60.77
2024-07-14,South,Home & Garden,74.46,1,0,74.46
2024-07-14,North,Sports,72.71,4,0,290.84
2024-07-14,North,Home & Garden,71.24,3,0,213.71
2024-07-14,South,Sports,79.09,2,0,158.19
2024-07-14,East,Books,19.68,1,0,19.68
2024-07-14,South,Electronics,222.16,3,0,666.47
2024-07-14,North,Clothing,47.64,4,0,190.56
2024-07-14,East,Electronics,196.31,1,0,196.31
2024-07-14,West,Home & Garden,80.55,1,0,80.55
2024-07-14,East,Books,28.17,1,0,28.17
2024-07-14,North,Electronics,387.01,3,0,1161.04
2024-07-14,East,Clothing,28.07,1,10,25.26
2024-07-14,South,Clothing,49.52,1,0,49.52
2024-07-14,East,Electronics,259.3,1,0,259.3
2024-07-14,North,Home & Garden,97.54,1,20,78.03
2024-07-14,North,Home & Garden,63.48,2,0,126.97
2024-07-14,North,Electronics,297.47,1,0,297.47
2024-07-14,South,Electronics,301.85,3,0,905.54
2024-07-14,North,Clothing,55.43,2,0,110.85
2024-07-14,South,Books,14.39,2,0,28.77
2024-07-14,North,Electronics,354.24,3,0,1062.71
2024-07-14,South,Electronics,245.37,2,5,466.2
2024-07-15,East,Books,27.12,1,0,27.12
2024-07-15,East,Electronics,361.34,1,0,361.34
2024-07-15,West,Books,22.83,2,0,45.67
2024-07-15,East,Sports,77.98,1,0,77.98
2024-07-15,North,Books,24.37,3,0,73.12
2024-07-15,West,Home & Garden,67.12,2,0,134.25
2024-07-15,East,Electronics,319.45,1,0,319.45
2024-07-15,East,Home & Garden,80.23,4,0,320.9
2024-07-15,East,Home & Garden,80.63,2,0,161.27
2024-07-15,North,Electronics,139.31,2,0,278.62
2024-07-15,South,Electronics,206.02,2,0,412.04
2024-07-15,South,Electronics,223.15,2,0,446.3
2024-07-15,South,Clothing,29.72,4,5,112.95
2024-07-16,North,Clothing,45.89,2,10,82.6
2024-07-16,West,Electronics,190.56,2,0,381.11
2024-07-16,South,Electronics,360.3,1,10,324.27
2024-07-16,South,Electronics,431.43,2,0,862.87
2024-07-16,East,Electronics,192.46,2,10,346.43
2024-07-16,South,Electronics,344.77,3,0,1034.3
2024-07-16,South,Books,21.91,3,0,65.72
2024-07-16,West,Home & Garden,81.56,2,0,163.12
2024-07-16,East,Home & Garden,98.18,3,0,294.53
2024-07-16,North,Electronics,299.73,4,5,1138.98
2024-07-16,West,Electronics,129.46,2,0,258.92
2024-07-16,East,Clothing,49.11,3,5,139.97
2024-07-16,West,Books,21.81,2,0,43.62
2024-07-17,North,Electronics,173.6,2,10,312.48
2024-07-17,East,Sports,81.23,3,0,243.68
2024-07-17,West,Home & Garden,67.52,3,0,202.57
2024-07-17,South,Clothing,58.09,3,0,174.26
2024-07-17,South,Electronics,248.45,4,0,993.82
2024-07-17,East,Electronics,214.93,4,0,859.72
2024-07-17,North,Clothing,30.4,4,0,121.59
2024-07-17,East,Electronics,273.61,2,0,547.21
2024-07-17,North,Clothing,64.73,4,0,258.9
2024-07-17,East,Books,21.94,1,0,21.94
2024-07-17,South,Clothing,58.64,2,0,117.28
2024-07-17,West,Electronics,278.83,3,10,752.83
2024-07-17,South,Sports,52.27,2,5,99.31
2024-07-17,South,Home & Garden,79.78,4,0,319.13
2024-07-17,East,Electronics,361.6,1,0,361.6
2024-07-18,South,Sports,34.57,4,0,138.3
2024-07-18,South,Electronics,272.96,3,0,818.87
2024-07-18,West,Electronics,199.09,3,5,567.42
2024-07-18,East,Home & Garden,67.16,3,0,201.49
2024-07-18,South,Home & Garden,115.99,1,0,115.99
2024-07-18,East,Electronics,215.67,2,0,431.33
2024-07-18,North,Clothing,27.89,4,0,111.54
2024-07-18,East,Electronics,203.85,2,0,407.7
2024-07-18,West,Electronics,176.46,4,0,705.83
2024-07-18,West,Electronics,289.32,2,0,578.64
2024-07-18,West,Clothing,50.95,4,0,203.82
2024-07-18,North,Electronics,248.58,1,0,248.58
2024-07-18,South,Sports,53.2,4,5,202.16
2024-07-18,South,Home & Garden,126.24,2,10,227.23
2024-07-18,East,Clothing,44.55,3,0,133.65
2024-07-18,North,Home & Garden,83.19,2,5,158.07
2024-07-19,East,Home & Garden,78.15,4,0,312.59
2024-07-19,East,Home & Garden,42.62,3,0,127.86
2024-07-19,North,Electronics,253.74,3,20,608.99
2024-07-19,South,Home & Garden,96.54,2,0,193.09
2024-07-19,North,Books,18.99,2,0,37.97
2024-07-19,East,Electronics,246.58,3,15,628.77
2024-07-19,West,Home & Garden,29.52,3,5,84.12
2024-07-19,West,Clothing,39.43,1,0,39.43
2024-07-20,North,Electronics,252.49,2,0,504.99
2024-07-20,North,Electronics,178.58,4,0,714.3
2024-07-20,North,Clothing,52.48,4,20,167.94
2024-07-20,North,Home & Garden,80.82,3,0,242.46
2024-07-20,East,Electronics,394.23,3,20,946.15
2024-07-20,South,Books,16.28,2,5,30.93
2024-07-20,South,Clothing,27.08,4,0,108.34
2024-07-20,South,Home & Garden,57.44,1,0,57.44
2024-07-20,East,Books,15.99,1,20,12.8
2024-07-20,South,Clothing,50.13,1,10,45.12
2024-07-20,West,Books,6.14,2,0,12.27
2024-07-20,South,Sports,91.05,1,0,91.05
2024-07-20,West,Electronics,349.1,4,0,1396.42
2024-07-20,South,Electronics,309.75,2,0,619.49
2024-07-20,South,Electronics,373.54,2,0,747.08
2024-07-20,South,Electronics,282.9,1,0,282.9
2024-07-20,East,Home & Garden,103.06,3,5,293.73
2024-07-20,North,Sports,55.4,3,10,149.58
2024-07-20,South,Home & Garden,65.84,1,0,65.84
2024-07-20,South,Clothing,18.52,3,10,50.01
2024-07-20,West,Clothing,62.11,4,0,248.44
2024-07-20,North,Clothing,46.14,4,5,175.34
2024-07-20,South,Books,8.74,2,0,17.49
